N_unmapped	144786	144786	144786
N_multimapping	3584228	3584228	3584228
N_noFeature	974663	11064156	11552244
N_ambiguous	1461439	313945	281040
ENSG00000284662	0	0	0
ENSG00000186827	6	2	4
ENSG00000186891	0	0	0
ENSG00000160072	88	40	48
ENSG00000041988	70	165	119
ENSG00000260179	0	0	0
ENSG00000234396	0	0	0
ENSG00000225972	56	17	39
ENSG00000224315	0	0	0
ENSG00000198744	189	141	48
ENSG00000279928	1	1	0
ENSG00000228037	0	0	0
ENSG00000142611	12	6	6
ENSG00000225630	14198	12036	2162
ENSG00000067606	1	7	6
ENSG00000131584	447	210	243
ENSG00000227589	0	0	0
ENSG00000237402	5	1	4
ENSG00000284616	0	0	0
ENSG00000169972	23	27	21
ENSG00000157911	118	230	225
ENSG00000269896	10	7	3
ENSG00000237973	2023	1843	223
ENSG00000224051	320	121	200
ENSG00000228750	0	0	0
ENSG00000228463	4	0	7
ENSG00000238260	4	2	2
ENSG00000260972	0	0	0
ENSG00000157933	538	197	341
ENSG00000162591	100	57	43
ENSG00000224340	0	0	0
ENSG00000270035	0	0	0
ENSG00000169962	11	19	9
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	0	0	0
ENSG00000116285	207	89	118
ENSG00000229280	0	0	0
ENSG00000142655	149	58	102
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	2	1	1
ENSG00000284646	0	0	0
ENSG00000240409	18	11	7
ENSG00000229344	78	48	47
ENSG00000231510	0	0	0
ENSG00000149527	0	0	0
ENSG00000284739	0	0	0
ENSG00000007923	529	388	355
ENSG00000171621	244	106	138
ENSG00000272235	0	0	0
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	381	204	177
ENSG00000230021	0	14	12
ENSG00000271264	0	0	0
ENSG00000287356	23	12	16
ENSG00000224387	0	0	0
ENSG00000187017	0	3	1
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	327	153	195
ENSG00000142583	1367	598	769
ENSG00000223663	0	0	0
ENSG00000107404	2173	1206	984
ENSG00000284674	0	0	0
ENSG00000177000	349	214	229
ENSG00000272161	0	0	0
ENSG00000237094	1	1	0
ENSG00000069424	37	11	26
ENSG00000224338	0	0	0
ENSG00000074800	533	294	239
ENSG00000234546	0	0	0
ENSG00000116786	1404	719	733
ENSG00000287727	3	1	2
ENSG00000176022	60	30	30
ENSG00000223989	0	40	25
ENSG00000228423	0	0	0
ENSG00000286448	0	3	0
ENSG00000162496	354	171	183
ENSG00000237365	0	0	0
ENSG00000131686	0	0	0
ENSG00000229305	0	0	0
ENSG00000284703	0	0	0
ENSG00000226457	0	0	0
ENSG00000162494	231	125	112
ENSG00000173614	485	257	228
ENSG00000248527	10289	5591	4698
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000116273	186	80	106
ENSG00000241326	0	0	0
ENSG00000285701	0	0	0
ENSG00000233623	0	0	0
ENSG00000162592	5	10	10
ENSG00000116254	2	2	0
ENSG00000049245	1557	749	808
ENSG00000179743	140	75	65
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	0	0	0
ENSG00000284708	0	0	0
ENSG00000171603	596	336	272
ENSG00000280113	0	0	0
ENSG00000142606	0	1	4
ENSG00000235146	0	0	0
ENSG00000177674	45	24	21
ENSG00000162572	39	16	23
ENSG00000171608	16	19	9
ENSG00000225931	0	0	0
ENSG00000236601	0	0	0
ENSG00000171729	15	5	10
ENSG00000228150	2	1	1
ENSG00000175262	342	145	197
ENSG00000279457	9	5	4
ENSG00000162571	3	0	3
ENSG00000231181	6	6	0
ENSG00000238173	0	0	0
ENSG00000158109	1066	485	581
ENSG00000229393	0	0	0
ENSG00000269978	1	1	0
ENSG00000037637	480	213	267
ENSG00000184163	4	2	2
ENSG00000287586	0	0	0
ENSG00000159423	648	277	371
ENSG00000142599	2617	1129	1488
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	303	128	179
ENSG00000272482	3	1	2
ENSG00000284747	8	3	5
ENSG00000215912	2	1	1
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000142615	0	0	0
ENSG00000215704	0	0	0
ENSG00000065526	740	365	375
ENSG00000175756	627	399	228
ENSG00000229484	0	0	0
ENSG00000157916	681	472	546
ENSG00000157881	457	245	212
ENSG00000116213	98	43	55
ENSG00000283611	0	0	0
ENSG00000238290	0	0	0
ENSG00000225387	0	0	0
ENSG00000127463	661	322	354
ENSG00000048707	1217	674	543
ENSG00000158748	0	0	0
ENSG00000235643	0	0	0
ENSG00000225196	0	0	0
ENSG00000130762	22	8	14
ENSG00000187144	0	238	196
ENSG00000162444	31	16	15
ENSG00000279169	0	0	0
ENSG00000279625	0	0	0
ENSG00000180758	999	466	533
ENSG00000231219	0	0	0
ENSG00000229010	0	0	0
ENSG00000184677	395	203	192
ENSG00000230679	0	0	0
ENSG00000270136	0	0	0
ENSG00000132879	90	43	47
ENSG00000187545	0	0	0
ENSG00000288398	5	3	2
ENSG00000224621	0	0	0
ENSG00000239810	0	0	0
ENSG00000285833	0	0	0
ENSG00000224459	0	30	34
ENSG00000116731	1095	568	527
ENSG00000116721	0	0	0
ENSG00000215785	0	0	0
ENSG00000131697	23	12	11
ENSG00000284692	0	0	0
ENSG00000284745	0	0	0
ENSG00000225952	0	0	0
ENSG00000280222	0	0	0
ENSG00000088280	278	157	121
ENSG00000188807	457	179	278
ENSG00000284693	15	11	4
ENSG00000232298	0	0	0
ENSG00000227634	0	0	0
ENSG00000225315	1	131	81
ENSG00000198793	861	467	401
ENSG00000078900	8	6	8
ENSG00000142661	4814	2792	2236
ENSG00000285945	0	0	0
ENSG00000171819	3	3	0
ENSG00000229162	0	0	0
ENSG00000197921	0	0	0
ENSG00000233755	0	0	0
ENSG00000116288	2644	1469	1175
ENSG00000238164	8	6	5
ENSG00000233929	38	37	1
ENSG00000287810	0	0	0
ENSG00000271742	0	0	0
ENSG00000142677	0	0	0
ENSG00000131910	3	0	3
ENSG00000185436	67	28	39
ENSG00000131914	0	0	0
ENSG00000226396	29	21	8
ENSG00000232423	0	0	0
ENSG00000229247	0	0	0
ENSG00000169504	617	309	308
ENSG00000224311	0	0	0
ENSG00000225159	4	3	1
ENSG00000260063	2	1	1
ENSG00000272088	0	0	0
ENSG00000228338	0	0	0
ENSG00000270728	22	14	8
ENSG00000169641	100	40	60
ENSG00000181773	6	3	3
ENSG00000175707	0	0	0
ENSG00000241547	2	2	0
ENSG00000224129	0	0	0
ENSG00000234166	0	0	0
ENSG00000230228	0	0	0
ENSG00000237436	15	5	10
ENSG00000233954	151	73	78
ENSG00000174950	0	0	0
ENSG00000235282	0	0	0
ENSG00000055070	1103	759	778
ENSG00000225891	1	1	1
ENSG00000175087	238	115	123
ENSG00000171735	657	308	349
ENSG00000157191	61	23	38
ENSG00000270733	14	6	8
ENSG00000284699	0	0	0
ENSG00000133226	1561	767	794
ENSG00000229985	2	0	2
ENSG00000162482	4	1	3
ENSG00000230035	0	0	0
ENSG00000235185	0	0	0
ENSG00000236782	1	21	43
ENSG00000215910	0	47	44
ENSG00000116663	144	71	73
ENSG00000225643	1	0	1
ENSG00000215695	0	0	0
ENSG00000284666	0	0	0
ENSG00000243659	0	0	0
ENSG00000240553	0	0	0
ENSG00000228943	0	0	0
ENSG00000215906	0	0	0
ENSG00000230703	1	2	2
ENSG00000188822	0	0	0
ENSG00000232848	0	0	0
ENSG00000234397	0	0	0
ENSG00000090273	785	517	277
ENSG00000284309	2	0	2
ENSG00000227868	1	1	0
ENSG00000269925	6	2	4
ENSG00000142751	141	74	77
ENSG00000189266	470	227	243
ENSG00000162511	11	10	23
ENSG00000158014	6	3	3
ENSG00000204138	423	226	197
ENSG00000233419	0	0	0
ENSG00000235263	7	4	3
ENSG00000228176	0	0	0
ENSG00000229106	1	1	0
ENSG00000236155	14	10	4
ENSG00000231251	0	0	0
ENSG00000142675	1374	635	739
ENSG00000197245	26	14	12
ENSG00000231949	0	0	0
ENSG00000261025	0	0	0
ENSG00000116237	1752	864	940
ENSG00000158195	429	162	267
ENSG00000130772	99	54	45
ENSG00000215899	0	0	0
ENSG00000237429	4	2	2
ENSG00000271398	2	2	0
ENSG00000225011	0	0	0
ENSG00000215905	0	0	0
ENSG00000240731	91	39	52
ENSG00000235069	0	0	0
ENSG00000172746	1	0	1
ENSG00000284676	0	0	0
ENSG00000237058	0	0	0
ENSG00000204160	110	38	72
ENSG00000233399	0	0	0
ENSG00000090020	98	35	63
ENSG00000225990	0	0	0
ENSG00000157978	260	117	143
ENSG00000226944	2	2	1
ENSG00000158246	5	3	2
ENSG00000270282	0	0	0
ENSG00000130770	1670	986	684
ENSG00000117305	318	193	125
ENSG00000235131	0	0	0
ENSG00000229044	0	18	38
ENSG00000162512	130	53	77
ENSG00000179840	0	0	0
ENSG00000272449	0	0	0
ENSG00000214973	144	132	12
ENSG00000198746	124	82	51
ENSG00000158006	198	107	91
ENSG00000188529	1251	598	653
ENSG00000214812	7	7	0
ENSG00000142784	2156	969	1187
ENSG00000230023	0	0	0
ENSG00000227950	0	0	0
ENSG00000117682	140	66	75
ENSG00000175793	1	0	1
ENSG00000126698	569	367	202
ENSG00000229447	7	5	2
ENSG00000229607	0	0	0
ENSG00000229994	49	29	20
ENSG00000130766	32	8	24
ENSG00000168528	485	173	312
ENSG00000196581	24	7	17
ENSG00000169403	8	3	5
ENSG00000117676	9	2	7
ENSG00000198830	525	246	279
ENSG00000225126	0	0	0
ENSG00000084628	304	116	188
ENSG00000060688	144	84	60
ENSG00000236335	0	0	0
ENSG00000171612	104	50	54
ENSG00000241169	0	0	0
ENSG00000278572	0	0	0
ENSG00000227001	2	1	1
ENSG00000270927	0	0	0
ENSG00000226698	0	5	5
ENSG00000284744	0	0	0
ENSG00000162458	20	8	12
ENSG00000188910	4	2	2
ENSG00000230523	0	0	0
ENSG00000186056	0	0	0
ENSG00000116138	601	314	358
ENSG00000231207	0	0	0
ENSG00000142765	2	2	0
ENSG00000158161	224	114	110
ENSG00000270330	0	0	0
ENSG00000142684	0	43	20
ENSG00000060642	39	21	18
ENSG00000224064	0	0	0
ENSG00000234619	0	0	0
ENSG00000121769	4161	2338	1823
ENSG00000236963	2	0	2
ENSG00000232557	0	0	0
ENSG00000157330	7	4	3
ENSG00000162413	1222	599	623
ENSG00000142627	43	19	24
ENSG00000284668	0	0	0
ENSG00000233234	0	0	0
ENSG00000142632	6	2	4
ENSG00000234593	0	0	0
ENSG00000162490	0	0	0
ENSG00000158292	19	5	14
ENSG00000270605	214	103	111
ENSG00000238199	11	10	1
ENSG00000142733	121	56	65
ENSG00000189337	13	10	13
ENSG00000270601	0	0	0
ENSG00000233268	0	0	0
ENSG00000232912	16	4	12
ENSG00000235084	9	1	8
ENSG00000235143	0	0	0
ENSG00000225478	0	0	0
ENSG00000225077	0	12	9
ENSG00000028137	81	37	44
ENSG00000223944	0	0	0
ENSG00000238249	0	0	0
ENSG00000187952	0	0	0
ENSG00000237938	2	27	26
ENSG00000227409	0	2	4
ENSG00000204464	0	0	0
ENSG00000233372	0	0	0
ENSG00000162460	0	0	0
ENSG00000283259	0	0	0
ENSG00000142687	1160	546	616
ENSG00000284543	0	0	0
ENSG00000223382	1	1	0
ENSG00000226166	0	0	0
ENSG00000130939	1582	746	836
ENSG00000236216	5	4	1
ENSG00000175147	1	6	5
ENSG00000236266	0	18	22
ENSG00000127472	0	0	0
ENSG00000231103	0	0	0
ENSG00000060656	155	78	77
ENSG00000163867	159	84	75
ENSG00000232768	0	0	0
ENSG00000225294	0	0	0
ENSG00000230214	0	0	0
ENSG00000189280	2	2	0
ENSG00000134698	723	383	340
ENSG00000226487	0	0	0
ENSG00000134690	5	3	2
ENSG00000272420	6	2	4
ENSG00000224333	0	0	0
ENSG00000226664	0	0	0
ENSG00000132881	0	0	0
ENSG00000273274	0	0	0
ENSG00000224321	0	0	0
ENSG00000233621	28	13	15
ENSG00000228940	0	0	0
ENSG00000116251	1243	531	717
ENSG00000272510	11	19	15
ENSG00000158286	205	116	126
ENSG00000236648	0	0	0
ENSG00000232273	2	2	0
ENSG00000237276	3	1	2
ENSG00000227959	1	0	1
ENSG00000009709	139	71	68
ENSG00000043514	117	60	57
ENSG00000186543	0	0	0
ENSG00000287396	0	0	0
ENSG00000231789	0	0	0
ENSG00000162510	0	0	0
ENSG00000179002	0	0	0
ENSG00000223589	0	0	0
ENSG00000188984	0	0	0
ENSG00000229259	0	0	0
ENSG00000270171	1	0	1
ENSG00000158008	246	106	140
ENSG00000269732	0	0	0
ENSG00000130940	571	386	425
ENSG00000116771	417	271	194
ENSG00000237301	5	3	2
ENSG00000162585	87	48	50
ENSG00000163879	48	33	23
ENSG00000227527	0	0	0
ENSG00000127129	0	0	0
ENSG00000228823	1	1	0
ENSG00000010803	730	369	391
ENSG00000229901	0	0	0
ENSG00000169991	81	37	44
ENSG00000116954	162	72	90
ENSG00000117013	74	40	34
ENSG00000228589	31	14	17
ENSG00000163873	1	0	1
ENSG00000233431	0	0	0
ENSG00000117215	0	0	0
ENSG00000223583	1	1	0
ENSG00000196449	45	26	20
ENSG00000250575	0	0	0
ENSG00000237700	0	0	0
ENSG00000253368	8	3	5
ENSG00000179862	157	56	101
ENSG00000116661	0	0	0
ENSG00000230163	0	13	8
ENSG00000287400	0	0	0
ENSG00000227538	0	0	0
ENSG00000232208	0	0	0
ENSG00000162461	304	196	175
