N_unmapped	934616	934616	934616
N_multimapping	1572481	1572481	1572481
N_noFeature	2559439	17235728	17311590
N_ambiguous	2737295	634443	634794
ENSG00000284662	0	0	0
ENSG00000186827	26	11	15
ENSG00000186891	29	12	17
ENSG00000160072	959	474	485
ENSG00000041988	445	875	886
ENSG00000260179	14	7	7
ENSG00000234396	0	0	1
ENSG00000225972	48	27	21
ENSG00000224315	1	1	0
ENSG00000198744	161	87	74
ENSG00000279928	8	3	5
ENSG00000228037	9	4	5
ENSG00000142611	1162	616	546
ENSG00000225630	5031	2488	2543
ENSG00000067606	2203	2565	2535
ENSG00000131584	9670	4843	4864
ENSG00000227589	0	0	0
ENSG00000237402	1	1	0
ENSG00000284616	0	0	0
ENSG00000169972	159	190	189
ENSG00000157911	381	1000	1064
ENSG00000269896	160	85	75
ENSG00000237973	8128	4010	4209
ENSG00000224051	924	471	454
ENSG00000228750	1	0	1
ENSG00000228463	0	0	0
ENSG00000238260	149	74	75
ENSG00000260972	0	0	0
ENSG00000157933	3389	1669	1720
ENSG00000162591	410	201	209
ENSG00000224340	1	1	0
ENSG00000270035	6	2	4
ENSG00000169962	30	37	31
ENSG00000226545	1	1	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	4	2	3
ENSG00000116285	951	479	479
ENSG00000229280	0	0	0
ENSG00000142655	858	487	425
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	0	0	0
ENSG00000229344	12	13	16
ENSG00000231510	0	0	0
ENSG00000149527	1903	922	983
ENSG00000284739	0	0	0
ENSG00000007923	781	1051	1046
ENSG00000171621	382	188	194
ENSG00000272235	7	6	1
ENSG00000236679	0	0	0
ENSG00000284694	5	3	2
ENSG00000162441	1075	547	528
ENSG00000230021	9	44	44
ENSG00000271264	1	0	1
ENSG00000287356	132	94	79
ENSG00000224387	17	13	6
ENSG00000187017	22	195	198
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	926	538	512
ENSG00000142583	573	274	299
ENSG00000223663	3	3	0
ENSG00000107404	5502	2721	2819
ENSG00000284674	0	0	0
ENSG00000177000	774	534	519
ENSG00000272161	12	6	6
ENSG00000237094	17	8	9
ENSG00000069424	11105	5539	5586
ENSG00000224338	0	0	0
ENSG00000074800	20020	10128	9893
ENSG00000234546	5	5	2
ENSG00000116786	9596	5583	5276
ENSG00000287727	8	3	5
ENSG00000176022	559	303	256
ENSG00000223989	0	261	277
ENSG00000228423	0	0	0
ENSG00000286448	0	0	0
ENSG00000162496	776	391	385
ENSG00000237365	0	0	0
ENSG00000131686	1	1	0
ENSG00000229305	0	0	0
ENSG00000284703	18	13	5
ENSG00000226457	1	1	0
ENSG00000162494	27	15	17
ENSG00000173614	252	130	123
ENSG00000248527	42241	21989	20252
ENSG00000237728	0	0	0
ENSG00000215720	1	0	1
ENSG00000279804	0	0	0
ENSG00000116273	683	337	346
ENSG00000241326	0	0	0
ENSG00000285701	1	1	0
ENSG00000233623	0	0	0
ENSG00000162592	3	30	25
ENSG00000116254	8689	4313	4376
ENSG00000049245	2256	1160	1096
ENSG00000179743	205	125	89
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	282	155	147
ENSG00000284708	221	105	116
ENSG00000171603	17847	9788	9677
ENSG00000280113	9	4	5
ENSG00000142606	28	417	351
ENSG00000235146	0	1	0
ENSG00000177674	335	169	166
ENSG00000162572	992	485	507
ENSG00000171608	740	1146	1212
ENSG00000225931	4	3	1
