N_unmapped	769181	769181	769181
N_multimapping	1539791	1539791	1539791
N_noFeature	2375837	14486524	14540920
N_ambiguous	2270865	527776	529564
ENSG00000284662	0	0	0
ENSG00000186827	43	22	21
ENSG00000186891	70	39	31
ENSG00000160072	1078	541	537
ENSG00000041988	411	761	791
ENSG00000260179	10	3	7
ENSG00000234396	0	1	1
ENSG00000225972	33	16	17
ENSG00000224315	0	0	0
ENSG00000198744	26	11	15
ENSG00000279928	3	2	1
ENSG00000228037	4	1	3
ENSG00000142611	641	307	334
ENSG00000225630	6293	3041	3253
ENSG00000067606	1791	2313	2247
ENSG00000131584	8761	4377	4425
ENSG00000227589	0	0	0
ENSG00000237402	0	0	0
ENSG00000284616	0	0	0
ENSG00000169972	142	184	176
ENSG00000157911	325	864	859
ENSG00000269896	201	110	91
ENSG00000237973	7478	3722	3842
ENSG00000224051	907	449	459
ENSG00000228750	0	0	0
ENSG00000228463	75	37	55
ENSG00000238260	145	70	75
ENSG00000260972	0	0	0
ENSG00000157933	2406	1189	1217
ENSG00000162591	256	136	120
ENSG00000224340	0	0	0
ENSG00000270035	8	5	3
ENSG00000169962	24	27	33
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	3	4	2
ENSG00000116285	958	481	481
ENSG00000229280	0	0	0
ENSG00000142655	899	492	430
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	1	1	0
ENSG00000240409	0	0	0
ENSG00000229344	12	10	10
ENSG00000231510	0	0	0
ENSG00000149527	1822	922	900
ENSG00000284739	0	0	0
ENSG00000007923	464	816	789
ENSG00000171621	310	171	139
ENSG00000272235	17	7	10
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	802	385	417
ENSG00000230021	10	34	41
ENSG00000271264	0	0	0
ENSG00000287356	226	158	165
ENSG00000224387	32	17	15
ENSG00000187017	11	182	168
ENSG00000285629	1	0	1
ENSG00000173673	1	0	1
ENSG00000227372	655	352	375
ENSG00000142583	231	118	113
ENSG00000223663	4	3	1
ENSG00000107404	3299	1657	1678
ENSG00000284674	0	0	0
ENSG00000177000	767	491	558
ENSG00000272161	13	8	5
ENSG00000237094	25	14	11
ENSG00000069424	11458	5703	5765
ENSG00000224338	0	0	0
ENSG00000074800	14098	7069	7035
ENSG00000234546	4	3	4
ENSG00000116786	7145	4180	4006
ENSG00000287727	7	2	5
ENSG00000176022	671	337	334
ENSG00000223989	0	268	297
ENSG00000228423	0	0	0
ENSG00000286448	0	8	9
ENSG00000162496	417	213	204
ENSG00000237365	0	0	0
ENSG00000131686	0	0	0
ENSG00000229305	0	0	0
ENSG00000284703	33	15	18
ENSG00000226457	1	0	1
ENSG00000162494	32	20	17
ENSG00000173614	164	78	86
ENSG00000248527	34521	17812	16709
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000116273	496	239	257
ENSG00000241326	0	0	0
ENSG00000285701	1	1	0
ENSG00000233623	0	0	0
ENSG00000162592	1	12	12
ENSG00000116254	9614	4823	4791
ENSG00000049245	1466	736	730
ENSG00000179743	130	76	72
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	315	171	162
ENSG00000284708	198	88	110
ENSG00000171603	15806	8795	8963
ENSG00000280113	7	2	5
ENSG00000142606	8	322	298
ENSG00000235146	0	0	2
ENSG00000177674	169	91	78
ENSG00000162572	1112	569	545
ENSG00000171608	674	1277	1349
ENSG00000225931	2	0	2
ENSG00000236601	0	0	0
ENSG00000171729	104	48	62
ENSG00000228150	5	3	2
ENSG00000175262	5	0	5
ENSG00000279457	411	213	198
ENSG00000162571	1	0	1
ENSG00000231181	2	2	0
ENSG00000238173	0	0	0
ENSG00000158109	4199	2116	2083
ENSG00000229393	42	20	22
ENSG00000269978	14	4	10
ENSG00000037637	796	428	368
ENSG00000184163	25	9	16
ENSG00000287586	3	2	1
ENSG00000159423	2451	1216	1235
ENSG00000142599	3999	1983	2017
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	2383	1213	1200
ENSG00000272482	2	1	1
ENSG00000284747	16	11	11
ENSG00000215912	87	29	62
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000142615	18	11	7
ENSG00000215704	16	15	14
ENSG00000065526	2357	1170	1205
ENSG00000175756	1797	877	920
ENSG00000229484	0	0	0
ENSG00000157916	1072	1255	1215
ENSG00000157881	664	360	304
ENSG00000116213	664	338	326
ENSG00000283611	1	1	0
ENSG00000238290	10	7	3
ENSG00000225387	0	0	0
ENSG00000127463	1229	630	631
ENSG00000048707	2401	1187	1214
ENSG00000158748	143	67	76
ENSG00000235643	0	0	0
ENSG00000225196	0	0	0
ENSG00000130762	88	34	54
ENSG00000187144	6	197	203
ENSG00000162444	85	45	40
ENSG00000279169	0	0	0
ENSG00000279625	0	0	0
ENSG00000180758	25	17	8
ENSG00000231219	0	0	0
ENSG00000229010	2	2	0
ENSG00000184677	636	314	322
ENSG00000230679	1	5	2
ENSG00000270136	0	0	0
ENSG00000132879	5490	2921	2845
ENSG00000187545	0	0	0
ENSG00000288398	390	194	196
ENSG00000224621	0	0	0
ENSG00000239810	0	0	0
ENSG00000285833	0	11	7
ENSG00000224459	0	17	13
ENSG00000116731	2877	1399	1478
ENSG00000116721	0	0	0
ENSG00000215785	3	1	2
ENSG00000131697	710	360	360
ENSG00000284692	0	0	0
ENSG00000284745	0	0	0
ENSG00000225952	0	0	0
ENSG00000280222	17	8	9
ENSG00000088280	679	332	347
ENSG00000188807	738	377	361
ENSG00000284693	35	19	16
ENSG00000232298	0	0	0
ENSG00000227634	0	0	0
ENSG00000225315	0	0	0
ENSG00000198793	1301	644	674
ENSG00000078900	11	16	18
ENSG00000142661	0	0	0
ENSG00000285945	16	10	6
ENSG00000171819	12	6	6
ENSG00000229162	0	0	0
ENSG00000197921	80	37	45
ENSG00000233755	0	2	0
ENSG00000116288	3648	1869	1779
ENSG00000238164	27	56	53
ENSG00000233929	5	2	3
ENSG00000287810	0	0	0
ENSG00000271742	1	1	0
ENSG00000142677	0	0	0
ENSG00000131910	1	1	0
ENSG00000185436	42	19	23
ENSG00000131914	1	1	0
ENSG00000226396	23	7	16
ENSG00000232423	0	0	0
ENSG00000229247	0	0	0
ENSG00000169504	1408	710	698
ENSG00000224311	0	0	0
ENSG00000225159	1	1	0
ENSG00000260063	7	2	8
ENSG00000272088	0	0	0
ENSG00000228338	0	0	0
ENSG00000270728	47	20	27
ENSG00000169641	2028	996	1036
ENSG00000181773	116	70	46
ENSG00000175707	23	8	15
ENSG00000241547	3	1	2
ENSG00000224129	0	0	0
ENSG00000234166	0	3	0
ENSG00000230228	0	0	0
ENSG00000237436	13	10	3
ENSG00000233954	117	57	60
ENSG00000174950	9	5	4
ENSG00000235282	0	0	0
ENSG00000055070	740	568	566
ENSG00000225891	7	2	8
ENSG00000175087	331	166	165
ENSG00000171735	3045	1532	1513
ENSG00000157191	627	300	331
ENSG00000270733	0	0	0
ENSG00000284699	0	0	0
ENSG00000133226	2422	1260	1162
ENSG00000229985	0	0	0
ENSG00000162482	70	34	36
ENSG00000230035	0	0	0
ENSG00000235185	3	2	1
ENSG00000236782	9	125	135
ENSG00000215910	1	159	120
ENSG00000116663	252	120	132
ENSG00000225643	2	1	1
ENSG00000215695	0	0	0
ENSG00000284666	0	0	0
ENSG00000243659	32	14	18
ENSG00000240553	0	0	0
ENSG00000228943	0	0	0
ENSG00000215906	0	0	0
ENSG00000230703	0	0	0
ENSG00000188822	0	0	0
ENSG00000232848	0	0	0
ENSG00000234397	0	0	0
ENSG00000090273	3468	1741	1743
ENSG00000284309	0	0	0
ENSG00000227868	7	3	4
ENSG00000269925	36	16	20
ENSG00000142751	569	313	358
ENSG00000189266	1027	499	528
ENSG00000162511	234	277	256
ENSG00000158014	2	2	0
ENSG00000204138	705	384	321
ENSG00000233419	0	0	0
ENSG00000235263	0	0	0
ENSG00000228176	0	0	0
ENSG00000229106	1	0	1
ENSG00000236155	78	30	48
ENSG00000231251	0	0	0
ENSG00000142675	238	116	126
ENSG00000197245	113	64	49
ENSG00000231949	0	0	0
ENSG00000261025	0	0	0
ENSG00000116237	1137	587	605
ENSG00000158195	1330	672	658
ENSG00000130772	176	88	88
