N_unmapped	1033612	1033612	1033612
N_multimapping	932456	932456	932456
N_noFeature	2220796	18298995	18468402
N_ambiguous	3281915	742907	738621
ENSG00000284662	0	0	0
ENSG00000186827	39	22	17
ENSG00000186891	35	20	15
ENSG00000160072	997	499	498
ENSG00000041988	504	985	955
ENSG00000260179	5	2	3
ENSG00000234396	1	3	1
ENSG00000225972	9	4	5
ENSG00000224315	0	0	0
ENSG00000198744	14	8	6
ENSG00000279928	0	0	0
ENSG00000228037	2	1	1
ENSG00000142611	621	299	322
ENSG00000225630	2067	1050	1017
ENSG00000067606	3341	3804	3769
ENSG00000131584	7601	3927	3756
ENSG00000227589	0	0	0
ENSG00000237402	0	0	0
ENSG00000284616	0	0	0
ENSG00000169972	171	204	188
ENSG00000157911	430	1150	1171
ENSG00000269896	170	89	81
ENSG00000237973	2179	1173	1103
ENSG00000224051	1049	533	516
ENSG00000228750	0	0	0
ENSG00000228463	106	82	66
ENSG00000238260	86	48	38
ENSG00000260972	0	0	0
ENSG00000157933	2130	1050	1080
ENSG00000162591	331	160	171
ENSG00000224340	0	0	0
ENSG00000270035	3	0	3
ENSG00000169962	30	28	23
ENSG00000226545	0	0	0
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	0	2	6
ENSG00000116285	1347	680	669
ENSG00000229280	0	0	0
ENSG00000142655	1210	616	641
ENSG00000232596	0	0	0
ENSG00000235054	1	0	1
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	0	0	0
ENSG00000229344	10	9	4
ENSG00000231510	0	0	0
ENSG00000149527	2051	987	1065
ENSG00000284739	0	0	0
ENSG00000007923	888	1175	1149
ENSG00000171621	198	97	101
ENSG00000272235	6	2	4
ENSG00000236679	0	0	0
ENSG00000284694	10	5	5
ENSG00000162441	1176	569	608
ENSG00000230021	4	33	42
ENSG00000271264	0	0	0
ENSG00000287356	178	108	121
ENSG00000224387	17	8	10
ENSG00000187017	11	164	140
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	782	430	449
ENSG00000142583	319	155	164
ENSG00000223663	2	1	1
ENSG00000107404	4073	2026	2069
ENSG00000284674	0	0	0
ENSG00000177000	804	554	522
ENSG00000272161	7	1	6
ENSG00000237094	17	12	6
ENSG00000069424	17138	8748	8423
ENSG00000224338	0	0	0
ENSG00000074800	21511	10901	10624
ENSG00000234546	1	1	2
ENSG00000116786	7656	4453	4322
ENSG00000287727	22	10	12
ENSG00000176022	923	472	451
ENSG00000223989	0	374	393
ENSG00000228423	0	0	0
ENSG00000286448	0	15	27
ENSG00000162496	644	319	325
ENSG00000237365	0	0	0
ENSG00000131686	0	0	0
ENSG00000229305	0	0	0
ENSG00000284703	79	28	51
ENSG00000226457	0	0	0
ENSG00000162494	45	25	24
ENSG00000173614	251	136	115
ENSG00000248527	17599	9234	8365
ENSG00000237728	0	0	0
ENSG00000215720	0	0	0
ENSG00000279804	0	0	0
ENSG00000116273	761	367	394
ENSG00000241326	0	0	0
ENSG00000285701	0	0	0
ENSG00000233623	1	0	1
ENSG00000162592	4	18	25
ENSG00000116254	11051	5403	5648
ENSG00000049245	1418	738	680
ENSG00000179743	248	118	135
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	374	205	201
ENSG00000284708	110	58	52
ENSG00000171603	31176	16837	16512
ENSG00000280113	9	4	5
ENSG00000142606	10	457	482
ENSG00000235146	0	0	0
ENSG00000177674	165	80	85
ENSG00000162572	805	390	415
ENSG00000171608	766	1481	1458
ENSG00000225931	4	2	2
ENSG00000236601	0	0	1
ENSG00000171729	151	76	80
ENSG00000228150	3	2	2
ENSG00000175262	1	0	1
ENSG00000279457	311	162	149
ENSG00000162571	1	1	0
ENSG00000231181	2	2	0
ENSG00000238173	0	0	0
ENSG00000158109	7833	3923	3910
ENSG00000229393	21	10	11
ENSG00000269978	9	7	2
ENSG00000037637	1160	559	601
ENSG00000184163	26	11	15
ENSG00000287586	9	4	5
ENSG00000159423	3543	1824	1719
ENSG00000142599	5453	2708	2745
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	3237	1654	1638
ENSG00000272482	5	3	2
ENSG00000284747	11	8	5
ENSG00000215912	55	38	29
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000142615	8	5	3
ENSG00000215704	16	8	16
ENSG00000065526	2086	1034	1057
ENSG00000175756	2701	1377	1324
ENSG00000229484	0	0	0
ENSG00000157916	1679	1770	1800
ENSG00000157881	1320	631	689
ENSG00000116213	748	367	381
ENSG00000283611	1	0	1
ENSG00000238290	5	2	3
ENSG00000225387	0	0	0
ENSG00000127463	2087	1083	1051
ENSG00000048707	4242	2117	2125
ENSG00000158748	198	98	101
ENSG00000235643	0	0	0
ENSG00000225196	0	0	0
ENSG00000130762	77	40	37
ENSG00000187144	0	176	199
ENSG00000162444	50	22	28
ENSG00000279169	0	0	0
ENSG00000279625	0	0	0
ENSG00000180758	31	16	15
ENSG00000231219	0	0	0
ENSG00000229010	0	0	0
ENSG00000184677	784	374	410
ENSG00000230679	1	8	7
ENSG00000270136	0	0	0
