N_unmapped	1031997	1031997	1031997
N_multimapping	3633869	3633869	3633869
N_noFeature	3304083	24426453	24694621
N_ambiguous	5638595	1190953	1184959
ENSG00000284662	0	0	0
ENSG00000186827	56	31	25
ENSG00000186891	7	3	4
ENSG00000160072	1140	586	554
ENSG00000041988	547	686	675
ENSG00000260179	8	3	5
ENSG00000234396	3	6	4
ENSG00000225972	17	12	5
ENSG00000224315	0	0	0
ENSG00000198744	5	2	3
ENSG00000279928	3	2	1
ENSG00000228037	4	4	0
ENSG00000142611	70	33	37
ENSG00000225630	112	60	52
ENSG00000067606	13	80	90
ENSG00000131584	4824	2499	2426
ENSG00000227589	0	0	0
ENSG00000237402	8	5	3
ENSG00000284616	0	0	0
ENSG00000169972	146	216	219
ENSG00000157911	461	882	788
ENSG00000269896	30	14	16
ENSG00000237973	17798	9022	8886
ENSG00000224051	2339	1188	1154
ENSG00000228750	1	0	1
ENSG00000228463	118	61	81
ENSG00000238260	16	3	13
ENSG00000260972	0	0	0
ENSG00000157933	1353	652	701
ENSG00000162591	1188	632	556
ENSG00000224340	0	0	0
ENSG00000270035	1	1	0
ENSG00000169962	215	178	208
ENSG00000226545	2	1	1
ENSG00000233653	0	0	0
ENSG00000268663	0	0	0
ENSG00000226374	1	3	1
ENSG00000116285	483	250	239
ENSG00000229280	0	0	0
ENSG00000142655	714	416	407
ENSG00000232596	0	0	0
ENSG00000235054	0	0	0
ENSG00000232663	0	0	0
ENSG00000284646	0	0	0
ENSG00000240409	0	0	0
ENSG00000229344	2	4	3
ENSG00000231510	0	0	0
ENSG00000149527	14	11	3
ENSG00000284739	0	0	0
ENSG00000007923	1138	978	974
ENSG00000171621	1134	567	567
ENSG00000272235	4	2	2
ENSG00000236679	0	0	0
ENSG00000284694	0	0	0
ENSG00000162441	669	329	341
ENSG00000230021	30	138	117
ENSG00000271264	0	0	0
ENSG00000287356	72	56	38
ENSG00000224387	0	0	0
ENSG00000187017	8	15	16
ENSG00000285629	0	0	0
ENSG00000173673	0	0	0
ENSG00000227372	1547	821	918
ENSG00000142583	3877	1868	2009
ENSG00000223663	1	0	1
ENSG00000107404	17182	8731	8622
ENSG00000284674	0	0	0
ENSG00000177000	1402	1038	1068
ENSG00000272161	4	2	2
ENSG00000237094	9	4	5
ENSG00000069424	197	99	102
ENSG00000224338	0	0	0
ENSG00000074800	3279	1674	1608
ENSG00000234546	9	10	7
ENSG00000116786	6285	3729	3569
ENSG00000287727	17	8	9
ENSG00000176022	366	196	170
ENSG00000223989	0	117	126
ENSG00000228423	3	3	0
ENSG00000286448	0	10	14
ENSG00000162496	1137	586	551
ENSG00000237365	0	0	0
ENSG00000131686	2	0	2
ENSG00000229305	0	0	0
ENSG00000284703	2	2	0
ENSG00000226457	5	3	2
ENSG00000162494	849	520	521
ENSG00000173614	719	370	350
ENSG00000248527	14330	7076	7254
ENSG00000237728	1	0	1
ENSG00000215720	1	0	1
ENSG00000279804	0	0	0
ENSG00000116273	695	358	337
ENSG00000241326	0	0	0
ENSG00000285701	19	9	10
ENSG00000233623	1	1	0
ENSG00000162592	24	98	78
ENSG00000116254	12	4	8
ENSG00000049245	2145	1100	1045
ENSG00000179743	768	416	420
ENSG00000233645	0	0	0
ENSG00000234064	0	0	0
ENSG00000204624	0	0	0
ENSG00000284708	0	0	0
ENSG00000171603	1490	775	775
ENSG00000280113	0	0	0
ENSG00000142606	3	15	10
ENSG00000235146	0	0	1
ENSG00000177674	511	273	238
ENSG00000162572	455	226	229
ENSG00000171608	117	77	100
ENSG00000225931	2	2	0
ENSG00000236601	0	0	0
ENSG00000171729	29	16	13
ENSG00000228150	8	5	4
ENSG00000175262	1910	940	970
ENSG00000279457	395	188	207
ENSG00000162571	20	13	11
ENSG00000231181	22	16	6
ENSG00000238173	0	0	0
ENSG00000158109	2444	1248	1196
ENSG00000229393	0	0	0
ENSG00000269978	2	1	1
ENSG00000037637	1279	651	628
ENSG00000184163	33	10	23
ENSG00000287586	0	0	0
ENSG00000159423	4569	2303	2266
ENSG00000142599	7605	3769	3843
ENSG00000227169	0	0	0
ENSG00000283356	0	0	0
ENSG00000011021	1127	575	613
ENSG00000272482	1	0	1
ENSG00000284747	55	36	26
ENSG00000215912	3	4	1
ENSG00000120952	0	0	0
ENSG00000243073	0	0	0
ENSG00000142615	1	0	1
ENSG00000215704	12	7	11
ENSG00000065526	2637	1349	1356
ENSG00000175756	6516	3271	3245
ENSG00000229484	1	0	1
ENSG00000157916	1810	1479	1540
ENSG00000157881	2138	1044	1094
ENSG00000116213	550	279	271
ENSG00000283611	12	7	6
ENSG00000238290	3	0	3
ENSG00000225387	0	0	0
ENSG00000127463	1487	817	799
ENSG00000048707	3205	1574	1631
ENSG00000158748	1	0	1
ENSG00000235643	0	0	0
ENSG00000225196	0	0	0
ENSG00000130762	95	50	45
ENSG00000187144	12	572	572
ENSG00000162444	107	53	54
ENSG00000279169	0	0	0
ENSG00000279625	0	0	0
ENSG00000180758	2941	1473	1468
ENSG00000231219	0	0	0
ENSG00000229010	0	0	0
ENSG00000184677	1302	669	633
ENSG00000230679	3	3	3
ENSG00000270136	0	0	0
ENSG00000132879	417	209	217
ENSG00000187545	0	0	0
ENSG00000288398	28	21	7
ENSG00000224621	1	1	0
ENSG00000239810	0	0	0
ENSG00000285833	0	0	0
ENSG00000224459	1	186	194
ENSG00000116731	1875	937	938
ENSG00000116721	0	0	0
ENSG00000215785	0	0	0
ENSG00000131697	192	107	89
ENSG00000284692	1	1	0
ENSG00000284745	0	0	0
ENSG00000225952	0	0	0
ENSG00000280222	0	0	0
ENSG00000088280	1021	487	534
ENSG00000188807	2048	1045	1003
ENSG00000284693	28	13	15
ENSG00000232298	8	7	1
ENSG00000227634	1	1	0
ENSG00000225315	18	917	922
ENSG00000198793	2120	1105	1103
ENSG00000078900	36	26	29
ENSG00000142661	13113	7603	7387
